;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;log_cleaned_price;log_price_per_km;log_CO2_Emission;log_CO2_per_year;car_age
106;106;Dacia;Sandero;2014-11-01;7780.0;52300.0;Schaltgetriebe;Benzin;5.4;124.0;90.0;0.15;9.558000000000002;1768.94;2294.92;True;Autoscout24.de;8.95944014361693;0.1397619423751587;4.8283137373023015;7.738888913626844;10.175342465753424
107;107;Audi;Q5;2015-05-01;14499.0;240371.0;Automatik;Diesel;6.3;167.0;258.0;0.06;10.395;1923.85;3090.75;True;Autoscout24.de;9.581903928408666;0.0582689081239757;5.123963979403259;8.036492552622166;9.67945205479452
108;108;Mercedes-Benz;E 220;2012-03-01;7990.0;222682.0;Automatik;Diesel;5.8;154.0;170.0;0.04;9.57;1771.16;2850.15;True;Autoscout24.de;8.986071187374463;0.0392207131532812;5.043425116919247;7.9554777006468544;12.846575342465753
109;109;Alfa Romeo;Giulia;2016-11-01;13890.0;174400.0;Automatik;Diesel;3.8;99.0;179.0;0.08;6.27;1160.42;1832.24;True;Autoscout24.de;9.53899642739739;0.0769610411361283;4.605170185988092;7.513840172165632;8.172602739726027
110;110;Mercedes-Benz;S 350;2014-06-01;22500.0;280000.0;Automatik;Diesel;5.5;146.0;258.0;0.08;9.075;1679.55;2702.09;True;Autoscout24.de;10.021315031649332;0.0769610411361283;4.990432586778736;7.90215084205954;10.594520547945205
111;111;Mercedes-Benz;E 220;2015-03-01;15990.0;193322.0;Automatik;Diesel;5.3;140.0;170.0;0.08;8.745;1618.48;2591.04;True;Autoscout24.de;9.679781342959442;0.0769610411361283;4.948759890378168;7.860200489451857;9.846575342465753
112;112;Peugeot;3008;2011-07-01;5680.0;214000.0;Automatik;Diesel;6.7;176.0;163.0;0.03;11.055;2046.0;3257.31;True;Autoscout24.de;8.644882552557126;0.0295588022415444;5.176149732573829;8.088963935034496;13.515068493150684
113;113;Volkswagen;Crafter;2019-03-01;14490.0;206000.0;Schaltgetriebe;Diesel;7.4;193.0;140.0;0.07;12.21;2259.76;3571.94;True;Autoscout24.de;9.581283046045924;0.0676586484738148;5.267858159063328;8.18114406527116;5.843835616438356
114;114;Opel;Astra;2010-04-01;8895.0;11801.0;Schaltgetriebe;Benzin;6.4;149.0;116.0;0.75;11.328;2096.52;2757.61;True;Autoscout24.de;9.093357016490364;0.5596157879354227;5.010635294096256;7.922482208662037;14.764383561643836
115;115;Renault;ZOE;;;;Keine Information;Keine Information;4.799528457168211;;;;;;;True;Autoscout24.de;;;;;
116;116;Volkswagen;Caddy;2015-01-01;11990.0;179000.0;Schaltgetriebe;Diesel;6.3;;140.0;0.07;10.395;1923.85;;True;Autoscout24.de;9.391911647379434;0.0676586484738148;;;10.008219178082191
117;117;Mercedes-Benz;B 180;2014-02-01;9749.0;157450.0;Automatik;Benzin;5.9;;122.0;0.06;10.443;1932.73;;True;Autoscout24.de;9.185022563991891;0.0582689081239757;;;10.923287671232877
118;118;Ford;Focus;2015-05-01;8990.0;62598.0;Schaltgetriebe;Benzin;4.8;113.0;125.0;0.14;8.496;1572.39;2091.34;True;Autoscout24.de;9.103979355984771;0.131028262406404;4.736198448394496;7.646038335879809;9.67945205479452
119;119;Nissan;X-Trail;2017-06-01;10980.0;262137.0;Automatik;Diesel;5.466291257737711;;131.0;0.04;;;;True;Autoscout24.de;9.303921785597714;0.0392207131532812;;;7.5917808219178085
120;120;BMW;X1;2014-02-01;11990.0;164053.0;Schaltgetriebe;Diesel;5.55750367101946;;143.0;0.07;;;;True;Autoscout24.de;9.391911647379434;0.0676586484738148;;;10.923287671232877
121;121;Ford;Ranger;2014-03-01;17880.0;74852.0;Schaltgetriebe;Diesel;8.5;206.0;150.0;0.24;14.025;2595.67;3812.54;True;Autoscout24.de;9.791493975575204;0.2151113796169455;5.332718793265369;8.246313170601335;10.846575342465753
122;122;Peugeot;2008;2015-07-01;6993.0;106462.0;Schaltgetriebe;Benzin;5.9856054320301375;;82.0;0.07;;;;True;Autoscout24.de;8.852807917623322;0.0676586484738148;;;9.512328767123288
123;123;Renault;Clio;2010-02-01;2500.0;191000.0;Schaltgetriebe;Benzin;4.8276989410524;;101.0;0.01;;;;True;Autoscout24.de;7.824445930877619;0.009950330853168;;;14.926027397260274
124;124;Toyota;Proace;2018-10-01;8490.0;219894.0;Schaltgetriebe;Diesel;5.1;;116.0;0.04;8.415;1557.4;;True;Autoscout24.de;9.046762057999365;0.0392207131532812;;;6.257534246575342
125;125;Mitsubishi;Space Star;2016-07-01;5990.0;63850.0;Schaltgetriebe;Benzin;4.2;96.0;71.0;0.09;7.434;1375.84;1776.72;True;Autoscout24.de;8.698013622083925;0.0861776962410523;4.574710978503383;7.483086923357562;8.509589041095891
126;126;Citroen;C4 Picasso;2013-11-01;5990.0;165000.0;Schaltgetriebe;Diesel;4.0;106.0;116.0;0.04;6.6;1221.49;1961.79;True;Autoscout24.de;8.698013622083925;0.0392207131532812;4.672828834461906;7.582122209440186;11.175342465753424
127;127;Audi;A6;2013-03-01;9899.0;214047.0;Automatik;Diesel;5.0;132.0;177.0;0.05;8.25;1526.87;2442.98;True;Autoscout24.de;9.20029003612268;0.048790164169432;4.890349128221754;7.801383136951947;11.846575342465753
128;128;Hyundai;i10;2019-08-01;8490.0;45554.0;Schaltgetriebe;Benzin;5.5;125.0;87.0;0.19;9.735;1801.7;2313.43;True;Autoscout24.de;9.046762057999365;0.173953307123438;4.836281906951478;7.7469187159007635;5.424657534246576
129;129;Mazda;6;2014-05-01;10550.0;147000.0;Schaltgetriebe;Diesel;5.526862421606719;;175.0;0.07;;;;True;Autoscout24.de;9.263975921142093;0.0676586484738148;;;10.67945205479452
130;130;Ford;Focus;2019-03-01;7999.0;198900.0;Schaltgetriebe;Diesel;5.306819893839653;;120.0;0.04;;;;True;Autoscout24.de;8.987196820661973;0.0392207131532812;;;5.843835616438356
131;131;Mercedes-Benz;GLK 220;2014-10-01;19900.0;158000.0;Automatik;Diesel;6.2;161.0;170.0;0.13;10.23;1893.31;2979.7;True;Autoscout24.de;9.898525260706313;0.1222176327242492;5.087596335232384;7.999913451243781;10.26027397260274
132;132;Volkswagen;Golf;2011-12-01;7998.0;111816.0;Schaltgetriebe;Benzin;5.8;136.0;105.0;0.07;10.266;1899.98;2517.01;True;Autoscout24.de;8.987071812848821;0.0676586484738148;4.919980925828125;7.831224186002284;13.095890410958905
133;133;Volkswagen;Polo;2013-10-01;5900.0;193205.0;Schaltgetriebe;Diesel;3.7;96.0;90.0;0.03;6.105;1129.88;1776.72;True;Autoscout24.de;8.682877107057168;0.0295588022415444;4.574710978503383;7.483086923357562;11.26027397260274
134;134;BMW;750;2012-09-01;24999.0;93840.0;Automatik;Diesel;6.4;169.0;381.0;0.27;10.56;1954.39;3127.76;True;Autoscout24.de;10.126631103850338;0.2390169004704999;5.135798437050262;8.04839203890548;12.342465753424657
135;135;Skoda;Yeti;2014-07-01;11980.0;166400.0;Automatik;Diesel;5.7;151.0;170.0;0.07;9.405;1740.63;2794.63;True;Autoscout24.de;9.3910773406399;0.0676586484738148;5.0238805208462765;7.935812762694343;10.512328767123288
136;136;Chevrolet;Orlando;2012-02-01;3990.0;369014.0;Automatik;Diesel;5.3;186.0;163.0;0.01;8.745;1618.48;3442.39;True;Autoscout24.de;8.291797105048733;0.009950330853168;5.231108616854587;8.14421173023175;12.926027397260274
137;137;Skoda;Superb;2014-03-01;8490.0;257000.0;Automatik;Diesel;6.2;162.0;170.0;0.03;10.23;1893.31;2998.21;True;Autoscout24.de;9.046762057999365;0.0295588022415444;5.093750200806762;8.006104199638603;10.846575342465753
138;138;Renault;Megane;2011-05-01;4990.0;156675.0;Schaltgetriebe;Diesel;4.7;125.0;106.0;0.03;7.755;1435.25;2313.43;True;Autoscout24.de;8.515391569469609;0.0295588022415444;4.836281906951478;7.7469187159007635;13.682191780821919
139;139;Skoda;Fabia;2011-04-01;7980.0;150000.0;Automatik;Benzin;6.062254537590198;;179.0;0.05;;;;True;Autoscout24.de;8.984818995876008;0.048790164169432;;;13.764383561643836
140;140;Volkswagen;T5 Transporter;2013-06-01;9990.0;272030.0;Schaltgetriebe;Diesel;7.4;196.0;140.0;0.04;12.21;2259.76;3627.46;True;Autoscout24.de;9.20943996673302;0.0392207131532812;5.2832037287379885;8.196563594818377;11.594520547945205
141;141;Volkswagen;Touran;2013-03-01;12990.0;67000.0;Schaltgetriebe;Benzin;6.015174854165436;;105.0;0.19;;;;True;Autoscout24.de;9.472012088995733;0.173953307123438;;;11.846575342465753
142;142;Volkswagen;Golf Sportsvan;2015-03-01;12400.0;78850.0;Automatik;Diesel;5.503839311700587;;110.0;0.16;;;;True;Autoscout24.de;9.425532393502772;0.1484200051182733;;;9.846575342465753
143;143;Volkswagen;Caddy;2015-12-01;10500.0;238944.0;Schaltgetriebe;Diesel;4.7;122.0;102.0;0.04;7.755;1435.25;2257.91;True;Autoscout24.de;9.259225769705994;0.0392207131532812;4.812184355372417;7.722637675036894;9.093150684931507
144;144;Opel;Astra;2014-11-01;8990.0;43800.0;Schaltgetriebe;Benzin;6.4;149.0;116.0;0.21;11.328;2096.52;2757.61;True;Autoscout24.de;9.103979355984771;0.1906203596086497;5.010635294096256;7.922482208662037;10.175342465753424
145;145;Hyundai;IONIQ;;;;Keine Information;Keine Information;5.610256677038643;;;;;;;True;Autoscout24.de;;;;;
146;146;Opel;Insignia;2010-01-01;3999.0;162000.0;Schaltgetriebe;Benzin;7.9;187.0;140.0;0.02;13.983;2587.9;3460.89;True;Autoscout24.de;8.294049640102028;0.0198026272961797;5.236441962829949;8.149569961690059;15.01095890410959
147;147;Seat;Alhambra;2013-10-01;11900.0;157266.0;Schaltgetriebe;Benzin;7.2;167.0;150.0;0.08;12.744;2358.59;3090.75;True;Autoscout24.de;9.38437770918244;0.0769610411361283;5.123963979403259;8.036492552622166;11.26027397260274
148;148;Volkswagen;Tiguan;2014-04-01;11900.0;149122.0;Schaltgetriebe;Diesel;6.0;157.0;140.0;0.08;9.9;1832.24;2905.67;True;Autoscout24.de;9.38437770918244;0.0769610411361283;5.062595033026967;7.974763375023249;10.761643835616438
149;149;Audi;Q3;2014-04-01;14990.0;91760.0;Schaltgetriebe;Diesel;5.2;138.0;140.0;0.16;8.58;1587.94;2554.03;True;Autoscout24.de;9.615205300012317;0.1484200051182733;4.934473933130692;7.845819244251847;10.761643835616438
150;150;Volkswagen;Touran;2017-11-01;10950.0;257000.0;Automatik;Diesel;4.6;120.0;150.0;0.04;7.589999999999999;1404.72;2220.89;True;Autoscout24.de;9.30118605527576;0.0392207131532812;4.795790545596741;7.706113464023669;7.1726027397260275
151;151;Mercedes-Benz;C 220;2011-06-01;12899.0;175000.0;Automatik;Diesel;4.4;117.0;170.0;0.07;7.26;1343.64;2165.37;True;Autoscout24.de;9.464982590349765;0.0676586484738148;4.770684624465665;7.680808234763876;13.597260273972603
152;152;Seat;Leon;2016-02-01;15740.0;165063.0;Automatik;Benzin;6.714311499490688;;290.0;0.1;;;;True;Autoscout24.de;9.664024052354822;0.0953101798043248;;;8.923287671232877
153;153;Dacia;Sandero;2018-07-01;5800.0;42118.0;Schaltgetriebe;Benzin;5.455937659416079;;73.0;0.14;;;;True;Autoscout24.de;8.665785595466064;0.131028262406404;;;6.50958904109589
154;154;Opel;Astra;2012-05-01;6590.0;148900.0;Schaltgetriebe;Benzin;5.9;140.0;140.0;0.04;10.443;1932.73;2591.04;True;Autoscout24.de;8.79346036105272;0.0392207131532812;4.948759890378168;7.860200489451857;12.67945205479452
155;155;Audi;A4;2015-04-01;12990.0;192261.0;Automatik;Diesel;5.488855454569012;;177.0;0.07;;;;True;Autoscout24.de;9.472012088995733;0.0676586484738148;;;9.761643835616438
156;156;Audi;A4;2015-01-01;13890.0;146179.0;Automatik;Diesel;4.7;129.0;150.0;0.1;7.755;1435.25;2387.46;True;Autoscout24.de;9.53899642739739;0.0953101798043248;4.867534450455582;7.778404085777497;10.008219178082191
157;157;Seat;Leon;2014-09-01;;138388.0;Schaltgetriebe;Benzin;4.7;;150.0;;8.319;1539.64;;True;Autoscout24.de;;;;;10.342465753424657
158;158;Renault;Captur;2013-05-01;10899.0;64400.0;Automatik;Benzin;5.0;119.0;120.0;0.17;8.85;1637.91;2202.39;True;Autoscout24.de;9.296518068217235;0.1570037488096647;4.787491742782046;7.697752362455074;11.67945205479452
159;159;Maserati;Levante;2016-10-01;25990.0;167000.0;Automatik;Diesel;8.3;220.0;275.0;0.16;13.695;2534.6;4071.64;True;Autoscout24.de;10.165505603232392;0.1484200051182733;5.3981627015177525;8.312046716803682;8.257534246575343
160;160;Renault;Scenic;2011-02-01;4990.0;131450.0;Schaltgetriebe;Diesel;5.5;145.0;131.0;0.04;9.075;1679.55;2683.58;True;Autoscout24.de;8.515391569469609;0.0392207131532812;4.983606621708336;7.895279570126359;13.926027397260274
161;161;Land Rover;Range Rover Sport;2014-10-01;17990.0;170000.0;Automatik;Diesel;7.9;209.0;292.0;0.11;13.035;2412.45;3868.06;True;Autoscout24.de;9.79762691183662;0.1043600153242427;5.3471075307174685;8.260766862463441;10.26027397260274
162;162;Audi;A7;2016-10-01;24440.0;123500.0;Automatik;Diesel;5.379773303004808;;218.0;0.2;;;;True;Autoscout24.de;10.10401732897875;0.1823215567939546;;;8.257534246575343
163;163;Kia;Soul;2015-06-01;7980.0;79500.0;Schaltgetriebe;Benzin;6.124329985274344;;132.0;0.1;;;;True;Autoscout24.de;8.984818995876008;0.0953101798043248;;;9.594520547945205
164;164;Mercedes-Benz;GLA 200;2018-03-01;16990.0;67999.0;Schaltgetriebe;Benzin;5.844769680528696;;156.0;0.25;;;;True;Autoscout24.de;9.740439071085758;0.2231435513142097;;;6.843835616438356
165;165;Citroen;C3;2014-10-01;3990.0;83100.0;Schaltgetriebe;Benzin;4.4;104.0;68.0;0.05;7.788000000000001;1441.36;1924.78;True;Autoscout24.de;8.291797105048733;0.048790164169432;4.653960350157523;7.563086359457833;10.26027397260274
166;166;BMW;320;2012-03-01;9190.0;207000.0;Schaltgetriebe;Diesel;5.1;135.0;184.0;0.04;8.415;1557.4;2498.51;True;Autoscout24.de;9.12598002335811;0.0392207131532812;4.912654885736052;7.823849991645782;12.846575342465753
167;167;Mercedes-Benz;Vito;2016-08-01;22900.0;199900.0;Automatik;Diesel;5.8;;190.0;0.11;9.57;1771.16;;True;Autoscout24.de;10.038935856711175;0.1043600153242427;;;8.424657534246576
168;168;Volkswagen;T5 Multivan;2010-12-01;11950.0;330000.0;Schaltgetriebe;Diesel;7.7;203.0;140.0;0.04;12.705;2351.37;3757.01;True;Autoscout24.de;9.38857023586688;0.0392207131532812;5.318119993844216;8.231644840959758;14.095890410958905
169;169;Ford;C-Max;2012-06-01;7990.0;98000.0;Schaltgetriebe;Diesel;5.524794478357664;;116.0;0.08;;;;True;Autoscout24.de;8.986071187374463;0.0769610411361283;;;12.594520547945205
170;170;Skoda;Kamiq;2019-12-01;11450.0;182100.0;Schaltgetriebe;Diesel;4.2;;116.0;0.06;6.93;1282.57;;True;Autoscout24.de;9.34583234141334;0.0582689081239757;;;5.090410958904109
171;171;Opel;Insignia;2021-08-01;10950.0;174000.0;Schaltgetriebe;Diesel;4.1;108.0;174.0;0.06;6.764999999999999;1252.03;1998.81;True;Autoscout24.de;9.30118605527576;0.0582689081239757;4.691347882229144;7.600807455029296;3.421917808219178
172;172;Mazda;CX-5;2013-01-01;10999.0;139000.0;Schaltgetriebe;Benzin;5.921400013524207;;165.0;0.08;;;;True;Autoscout24.de;9.305650551780507;0.0769610411361283;;;12.008219178082191
173;173;Volkswagen;Golf;2015-06-01;11900.0;181452.0;Automatik;Diesel;5.0;132.0;184.0;0.07;8.25;1526.87;2442.98;True;Autoscout24.de;9.38437770918244;0.0676586484738148;4.890349128221754;7.801383136951947;9.594520547945205
174;174;Peugeot;208;2019-05-01;8400.0;69809.0;Schaltgetriebe;Benzin;4.7;110.0;68.0;0.12;8.319;1539.64;2035.82;True;Autoscout24.de;9.036106025364846;0.1133286853070031;4.709530201312334;7.619145047079363;5.676712328767123
175;175;Skoda;Octavia;2021-02-01;9900.0;211250.0;Automatik;Erdgas (CNG);5.513933168277005;;131.0;0.05;;;;True;Autoscout24.de;9.200391041122517;0.048790164169432;;;3.9178082191780823
176;176;Hyundai;i30;2019-01-01;16800.0;186930.0;Schaltgetriebe;Benzin;7.8;178.0;275.0;0.09;13.806;2555.14;3294.33;True;Autoscout24.de;9.729193687429404;0.0861776962410523;5.187385805840755;8.100261593666824;6.005479452054795
177;177;Mercedes-Benz;E 350;2017-11-01;18850.0;236830.0;Automatik;Diesel;5.3;140.0;258.0;0.08;8.745;1618.48;2591.04;True;Autoscout24.de;9.844321241866911;0.0769610411361283;4.948759890378168;7.860200489451857;7.1726027397260275
178;178;smart;forTwo;2012-07-01;5870.0;79800.0;Automatik;Benzin;4.2;97.0;71.0;0.07;7.434;1375.84;1795.22;True;Autoscout24.de;8.677780256064185;0.0676586484738148;4.584967478670572;7.493439735792386;12.512328767123288
179;179;Volkswagen;Caddy;2011-06-01;8790.0;92549.0;Schaltgetriebe;Benzin;6.562119506158071;158.0;86.0;0.09;;;2924.18;True;Autoscout24.de;9.08148374985118;0.0861776962410523;5.068904202220232;7.981111296234082;13.597260273972603
180;180;Hyundai;TUCSON;2016-09-01;14990.0;139000.0;Automatik;Diesel;4.9;129.0;141.0;0.11;8.085;1496.33;2387.46;True;Autoscout24.de;9.615205300012317;0.1043600153242427;4.867534450455582;7.778404085777497;8.33972602739726
181;181;BMW;Z4;2012-06-01;18590.0;135910.0;Schaltgetriebe;Benzin;6.8;161.0;245.0;0.14;12.036;2227.56;2979.7;True;Autoscout24.de;9.830432871630215;0.131028262406404;5.087596335232384;7.999913451243781;12.594520547945205
182;182;Volkswagen;Tayron;;38164.0;0.0;Automatik;Diesel;5.277675122855646;141.0;150.0;inf;;;2609.55;True;Autoscout24.de;10.54967414423257;inf;4.955827057601261;7.867316206086068;
183;183;BMW;325;2014-04-01;13990.0;170000.0;Automatik;Diesel;5.1;135.0;218.0;0.08;8.415;1557.4;2498.51;True;Autoscout24.de;9.546169544733283;0.0769610411361283;4.912654885736052;7.823849991645782;10.761643835616438
184;184;Dacia;Duster;2014-06-01;6990.0;160000.0;Schaltgetriebe;Autogas (LPG);7.1;165.0;105.0;0.04;1.6259;300.91;3053.73;True;Autoscout24.de;8.852378886511985;0.0392207131532812;5.111987788356544;8.02444648799458;10.594520547945205
185;185;BMW;640;2013-08-01;29900.0;36000.0;Automatik;Diesel;5.8;154.0;313.0;0.83;9.57;1771.16;2850.15;True;Autoscout24.de;10.305647203635566;0.6043159668533294;5.043425116919247;7.9554777006468544;11.427397260273972
186;186;Toyota;Verso;2011-03-01;8900.0;120800.0;Schaltgetriebe;Benzin;6.109773327506291;;132.0;0.07;;;;True;Autoscout24.de;9.093918908958932;0.0676586484738148;;;13.849315068493151
187;187;Opel;Vivaro;2019-10-01;9490.0;229000.0;Automatik;Diesel;5.147868070761265;;177.0;0.04;;;;True;Autoscout24.de;9.158099260130491;0.0392207131532812;;;5.257534246575342
188;188;Mercedes-Benz;E 200;2020-03-01;20999.0;141255.0;Automatik;Diesel;4.2;110.0;160.0;0.15;6.93;1282.57;2035.82;True;Autoscout24.de;9.95227771670556;0.1397619423751587;4.709530201312334;7.619145047079363;4.841095890410959
189;189;Audi;Q5;2010-09-01;15760.0;136500.0;Automatik;Benzin;8.5;199.0;211.0;0.12;15.045;2784.45;3682.98;True;Autoscout24.de;9.66529381317554;0.1133286853070031;5.298317366548036;8.21174896847881;14.345205479452055
190;190;Citroen;DS3;2015-01-01;6000.0;94800.0;Schaltgetriebe;Benzin;5.98530913105225;;82.0;0.06;;;;True;Autoscout24.de;8.699681400989514;0.0582689081239757;;;10.008219178082191
191;191;Peugeot;3008;2017-05-01;13770.0;67167.0;Schaltgetriebe;Benzin;5.4;124.0;131.0;0.21;9.558000000000002;1768.94;2294.92;True;Autoscout24.de;9.530320210727126;0.1906203596086497;4.8283137373023015;7.738888913626844;7.676712328767123
192;192;Ford;Galaxy;2016-11-01;13990.0;166638.0;Schaltgetriebe;Diesel;5.0;129.0;179.0;0.08;8.25;1526.87;2387.46;True;Autoscout24.de;9.546169544733283;0.0769610411361283;4.867534450455582;7.778404085777497;8.172602739726027
193;193;Renault;Kangoo;2016-10-01;4900.0;214336.0;Schaltgetriebe;Diesel;4.3;114.0;90.0;0.02;7.095;1313.1;2109.85;True;Autoscout24.de;8.497194544909547;0.0198026272961797;4.74493212836325;7.654845988952309;8.257534246575343
194;194;Mercedes-Benz;Vito;2012-06-01;17950.0;166600.0;Automatik;Diesel;8.0;211.0;136.0;0.11;13.2;2442.98;3905.07;True;Autoscout24.de;9.79540110267107;0.1043600153242427;5.356586274672012;8.270287032422996;12.594520547945205
195;195;Volkswagen;Sharan;2016-07-01;14990.0;159215.0;Automatik;Diesel;5.2;136.0;150.0;0.09;8.58;1587.94;2517.01;True;Autoscout24.de;9.615205300012317;0.0861776962410523;4.919980925828125;7.831224186002284;8.509589041095891
196;196;Ford;Fiesta;2014-07-01;8760.0;55500.0;Schaltgetriebe;Benzin;6.1342306948204595;;125.0;0.16;;;;True;Autoscout24.de;9.078065332666364;0.1484200051182733;;;10.512328767123288
197;197;Volkswagen;Polo;2017-12-01;9800.0;100400.0;Schaltgetriebe;Benzin;5.893804370534691;;65.0;0.1;;;;True;Autoscout24.de;9.19023970026918;0.0953101798043248;;;7.090410958904109
198;198;Mercedes-Benz;A 180;2014-11-01;13950.0;108747.0;Automatik;Benzin;5.5;130.0;122.0;0.13;9.735;1801.7;2405.97;True;Autoscout24.de;9.543306469268108;0.1222176327242492;4.875197323201151;7.7861239740577055;10.175342465753424
199;199;Volkswagen;Golf;2015-03-01;9990.0;100100.0;Schaltgetriebe;Benzin;4.9;114.0;110.0;0.1;8.673;1605.15;2109.85;True;Autoscout24.de;9.20943996673302;0.0953101798043248;4.74493212836325;7.654845988952309;9.846575342465753
200;200;Skoda;Fabia;2019-02-01;9900.0;51143.0;Schaltgetriebe;Benzin;4.8;129.0;75.0;0.19;8.496;1572.39;2387.46;True;Autoscout24.de;9.200391041122517;0.173953307123438;4.867534450455582;7.778404085777497;5.920547945205479
201;201;Ford;Fiesta;2017-05-01;9990.0;87418.0;Automatik;Benzin;6.023749303726932;;101.0;0.11;;;;True;Autoscout24.de;9.20943996673302;0.1043600153242427;;;7.676712328767123
202;202;BMW;325;2014-04-01;13990.0;170000.0;Automatik;Diesel;5.1;135.0;218.0;0.08;8.415;1557.4;2498.51;True;Autoscout24.de;9.546169544733283;0.0769610411361283;4.912654885736052;7.823849991645782;10.761643835616438
203;203;Renault;Espace;2015-05-01;14900.0;119100.0;Automatik;Diesel;4.7;125.0;160.0;0.13;7.755;1435.25;2313.43;True;Autoscout24.de;9.60918360377546;0.1222176327242492;4.836281906951478;7.7469187159007635;9.67945205479452
204;204;Mercedes-Benz;GLB 200;2020-10-01;25450.0;126565.0;Automatik;Diesel;4.8;126.0;150.0;0.2;7.919999999999999;1465.79;2331.94;True;Autoscout24.de;10.144510313937577;0.1823215567939546;4.844187086458591;7.754884553731009;4.254794520547946
205;205;Mercedes-Benz;Vito;2015-01-01;22598.0;129050.0;Automatik;Diesel;5.462160708532728;;163.0;0.18;;;;True;Autoscout24.de;10.025660936493804;0.1655144384775733;;;10.008219178082191
206;206;Volkswagen;Touran;2016-03-01;14499.0;160522.0;Automatik;Diesel;4.2;109.0;110.0;0.09;6.93;1282.57;2017.31;True;Autoscout24.de;9.581903928408666;0.0861776962410523;4.700480365792417;7.610015806558616;8.843835616438357
207;207;Seat;Mii;2018-11-01;6980.0;67000.0;Schaltgetriebe;Benzin;5.849407783908003;;60.0;0.1;;;;True;Autoscout24.de;8.850947451970402;0.0953101798043248;;;6.1726027397260275
208;208;Ford;Mondeo;2013-06-01;9990.0;127075.0;Schaltgetriebe;Diesel;5.9;156.0;140.0;0.08;9.735;1801.7;2887.16;True;Autoscout24.de;9.20943996673302;0.0769610411361283;5.056245805348308;7.968374900140152;11.594520547945205
209;209;Volkswagen;Golf Cabriolet;2012-06-01;10280.0;77592.0;Schaltgetriebe;Benzin;5.981003589920981;;105.0;0.13;;;;True;Autoscout24.de;9.23805281054272;0.1222176327242492;;;12.594520547945205
210;210;Mercedes-Benz;E 400;2016-10-01;28970.0;113300.0;Automatik;Benzin;7.5358444400528715;;333.0;0.26;;;;True;Autoscout24.de;10.274050608635028;0.2311117209633866;;;8.257534246575343
211;211;Peugeot;308;2019-08-01;8750.0;143898.0;Automatik;Benzin;6.054457741717603;;131.0;0.06;;;;True;Autoscout24.de;9.076923258535832;0.0582689081239757;;;5.424657534246576
212;212;Land Rover;Discovery Sport;2017-05-01;16900.0;119540.0;Automatik;Diesel;5.3;139.0;179.0;0.14;8.745;1618.48;2572.54;True;Autoscout24.de;9.735128070758227;0.131028262406404;4.941642422609304;7.853037662006795;7.676712328767123
